"ad_date","campaign_name","adset_name","spend","impressions","reach","clicks","leads","value","url_parameters","media_source"
2021-07-27,Electronics,Narrow,6797,82097,58744,197,14,7038,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-27,New items,Development,5101,7527,2863,138,5,7968,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-27,Promos,Parents,7242,23576,14941,117,3,11135,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-27,Wholesale,Interests,8648,4674,5005,109,5,7126,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-26,Crazy discounts,Improvement,1615,11088,5605,119,6,1429,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-26,Electronics,Narrow,13942,62018,43052,468,5,17915,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-26,Lookalike,Broad new,2812,10877,4307,30,3,2305,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-26,Lookalike,Broad,21521,84220,37566,342,33,17642,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-26,Promos,Parents,3380,21674,9361,97,1,6244,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-26,Wholesale,Interests,7967,5925,13915,153,4,6537,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-26,Wholesale,Wide,1777,9680,4967,85,2,2892,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-26,Crazy discounts,Improvement,2934,15829,16300,30,4,4163,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-26,New items,Development,5998,4575,11311,176,2,4528,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-26,Promos,Parents,2098,9476,7428,88,1,2132,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-26,Wholesale,Wide,2296,12112,10866,59,3,3539,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-25,Crazy discounts,Improvement,1965,15049,10404,197,5,2661,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-25,Electronics,Narrow,6744,97650,29808,545,1,10991,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-25,Lookalike,Broad new,1482,3700,5055,36,1,1920,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-25,Lookalike,Broad,37055,43544,198449,2204,43,59515,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-25,New items,Development,7311,7299,9409,256,1,11130,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-25,Promos,Parents,3831,16337,8714,130,3,7242,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-25,Wholesale,Interests,6617,23098,9599,95,0,11148,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-25,Wholesale,Wide,10514,11178,6541,101,5,10012,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-25,Crazy discounts,Improvement,1369,7755,2424,54,5,2235,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-25,Electronics,Narrow,25067,81436,73851,462,10,31309,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-25,New items,Development,2328,15543,7004,190,4,1752,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-24,Crazy discounts,Improvement,873,27815,5777,88,1,1356,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-24,Electronics,Narrow,34395,31673,75106,728,8,57383,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-24,Lookalike,Broad,54497,153367,247253,512,9,81684,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-24,Lookalike,Broad new,1321,15397,6368,254,1,2124,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-24,New items,Development,6078,20553,12818,239,3,9015,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-24,Promos,Parents,1201,23463,3567,130,1,2239,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-24,Wholesale,Interests,10352,25178,4821,35,5,17028,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-24,Wholesale,Wide,7480,17355,4925,124,1,9378,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-24,Crazy discounts,Improvement,1665,20335,19227,312,6,1865,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-24,Electronics,Narrow,14525,33094,64572,551,8,10936,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-24,Wholesale,Wide,9283,13839,2397,36,4,7737,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-23,Crazy discounts,Improvement,671,25988,8799,294,2,1087,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-23,Electronics,Narrow,31246,106354,49308,378,11,44729,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-23,Lookalike,Broad new,2948,6079,2266,211,4,3441,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-23,Lookalike,Broad,70626,212263,134838,1383,3,76959,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-23,New items,Development,4110,20187,8987,267,4,4076,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-23,Promos,Parents,3677,15439,10789,165,2,6996,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-23,Wholesale,Wide,10882,25525,13780,87,2,9738,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-23,Wholesale,Interests,9548,6440,20636,95,3,13308,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-23,Crazy discounts,Improvement,907,8346,5716,134,2,964,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-23,Electronics,Narrow,17467,55943,59874,330,5,27647,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-23,New items,Development,4355,14687,9153,186,4,5612,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-23,Wholesale,Interests,3200,3998,22619,63,3,3920,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-22,Crazy discounts,Improvement,1196,7535,13228,155,0,1724,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-22,Electronics,Narrow,24926,124048,32981,310,2,23358,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-22,Lookalike,Broad,34129,123890,128107,1722,50,40274,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-22,Lookalike,Broad new,3197,10039,15559,199,2,2717,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-22,New items,Development,1367,9249,15316,272,1,1635,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-22,Promos,Parents,4799,3797,5237,120,3,7309,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-22,Wholesale,Wide,1924,6664,13130,93,3,2142,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-22,Wholesale,Interests,6675,4569,19972,169,4,9655,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-22,Promos,Parents,1977,5705,12837,69,1,1577,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-22,Wholesale,Wide,4999,8158,18158,62,1,6351,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-22,Wholesale,Interests,5577,24848,14821,130,4,4787,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-21,Crazy discounts,Improvement,1366,4032,13851,249,2,1341,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-21,Electronics,Narrow,12315,29413,104043,516,12,14456,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-21,Lookalike,Broad,45925,151035,200075,2784,32,75271,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-21,Lookalike,Broad new,5390,14321,3375,149,4,7500,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-21,Promos,Parents,5917,17283,11193,64,1,13266,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-21,Wholesale,Wide,2598,8517,6702,26,1,4179,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-21,Wholesale,Interests,10725,19876,18161,113,2,11318,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-21,Crazy discounts,Improvement,1550,10085,14735,53,7,1332,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-21,Electronics,Narrow,3811,15296,64845,655,9,3044,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-21,New items,Development,5924,7678,10048,144,2,4197,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-21,Promos,Parents,5584,13095,5375,30,1,4204,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-21,Wholesale,Interests,8270,10281,16117,18,3,10533,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-21,Wholesale,Wide,1551,16152,16083,34,3,2190,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-20,Crazy discounts,Improvement,2068,24982,23473,103,4,1697,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-20,Electronics,Narrow,6087,119557,73557,798,10,6633,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-20,Lookalike,Broad,40393,158331,119882,1057,54,51048,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-20,Lookalike,Broad new,1116,6113,2622,228,1,1266,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-20,New items,Development,7116,19429,11169,342,0,8230,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-20,Promos,Parents,1611,23946,21723,106,2,1835,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-20,Wholesale,Wide,10134,11493,15666,46,1,14457,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-20,Wholesale,Interests,3501,19165,18092,138,2,4587,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-20,Crazy discounts,Improvement,1382,10360,12354,254,6,1298,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-20,Electronics,Narrow,19889,77189,19618,653,10,16984,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-20,New items,Development,3159,18611,15314,164,2,3846,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-20,Promos,Parents,3818,9257,4021,50,0,5933,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-20,Wholesale,Wide,7258,15312,5436,30,5,7617,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-19,Crazy discounts,Improvement,1175,13161,8150,166,1,1763,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-19,Electronics,Narrow,31532,57646,71608,472,9,44344,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-19,Lookalike,Broad new,3355,9627,7551,45,2,3348,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-19,Lookalike,Broad,40964,180421,62261,1446,32,41897,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-19,New items,Development,2071,24955,17110,158,4,2949,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-19,Promos,Parents,5978,3688,5189,149,1,7826,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-19,Wholesale,Interests,6520,3533,16581,70,5,9584,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-19,Wholesale,Wide,12948,15443,14108,29,3,15652,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-19,Electronics,Narrow,10621,48662,51604,554,5,14424,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-19,New items,Development,5138,10696,15838,190,7,7440,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-19,Promos,Parents,1978,20662,13979,34,0,1976,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-19,Wholesale,Interests,2604,13210,14223,55,3,4266,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-19,Wholesale,Wide,5019,19936,18399,40,3,4121,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-18,Crazy discounts,Improvement,1487,24994,10674,193,8,1785,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-18,Electronics,Narrow,27320,43755,37725,170,13,31146,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-18,Lookalike,Broad,58824,175719,125013,860,38,52313,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-18,Lookalike,Broad new,4647,18653,5722,141,2,5502,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-18,New items,Development,6412,14044,13008,252,4,9390,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-18,Promos,Parents,3593,7982,13635,59,2,4938,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-18,Wholesale,Interests,5407,16147,5316,54,1,4252,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-18,Wholesale,Wide,12548,9606,12167,104,2,14396,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-18,Crazy discounts,Improvement,1729,3483,3822,292,7,1181,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-18,Electronics,Narrow,12901,39121,85715,626,13,15365,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-18,New items,Development,3768,15950,7970,71,1,4957,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-18,Promos,Parents,2696,12603,14888,44,3,3223,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-18,Wholesale,Interests,7986,9980,11771,66,1,10269,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-17,Crazy discounts,Improvement,3608,17498,25446,73,1,2740,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-17,Electronics,Narrow,7769,41392,51729,345,8,13562,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-17,Lookalike,Broad new,5433,2892,4674,205,3,9389,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-17,Lookalike,Broad,23370,96750,26238,850,26,22077,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-17,New items,Development,1449,3619,8554,143,3,1846,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-17,New items,Presents,307,1391,671,15,0,488,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,Facebook
2021-07-17,Promos,Parents,2027,6737,13264,162,2,3643,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-17,Wholesale,Interests,7180,18726,20647,31,3,7897,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-17,Wholesale,Wide,3508,25996,7803,49,6,5064,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-17,Crazy discounts,Improvement,1958,9006,4690,294,8,2549,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-17,New items,Presents,333,234,387,8,0,391,utm_source=google&utm_medium=cpc&utm_campaign=presents,Google
2021-07-17,New items,Development,3567,7649,12943,124,3,4605,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-17,Promos,Parents,5447,7437,7988,53,2,7322,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-17,Wholesale,Wide,8163,20715,22615,24,3,12275,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-17,Wholesale,Interests,4281,10650,13895,118,1,4106,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-16,Crazy discounts,Improvement,1924,15074,18907,299,2,2346,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-16,Electronics,Narrow,35256,102035,62356,147,5,29146,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-16,Lookalike,Broad,11019,77758,119183,1091,8,16024,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-16,Lookalike,Broad new,5726,4983,5957,241,0,5800,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-16,New items,Development,3517,6999,14059,96,4,4848,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-16,New items,Presents,612,2273,4625,11,1,730,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,Facebook
2021-07-16,Promos,Parents,5446,6248,19021,181,0,8692,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-16,Crazy discounts,Improvement,705,16821,23176,230,1,966,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-16,New items,Development,1811,4099,12034,64,1,2302,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-16,New items,Presents,558,4326,1979,19,0,435,utm_source=google&utm_medium=cpc&utm_campaign=presents,Google
2021-07-16,Wholesale,Wide,4743,17865,4243,130,0,6344,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-15,Crazy discounts,Improvement,562,5510,13066,222,2,634,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-15,Electronics,Narrow,23543,28930,57011,610,11,25490,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-15,Lookalike,Broad,19308,30368,64130,1343,17,19574,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-15,Lookalike,Broad new,2660,7091,11802,177,2,2149,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-15,New items,Development,4879,3568,5584,152,2,5210,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-15,New items,Presents,1021,5370,2375,50,0,1753,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,Facebook
2021-07-15,Promos,Parents,6154,5228,13819,152,0,9656,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-15,Wholesale,Interests,10237,9402,20601,117,6,15148,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-15,Wholesale,Wide,4723,15693,5719,107,0,5377,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-15,Crazy discounts,Improvement,1959,9384,21321,197,5,2747,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-15,Electronics,Narrow,15128,73380,33888,262,5,22417,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-15,Promos,Parents,6963,17446,15221,61,1,8165,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-15,Wholesale,Interests,10670,5551,13524,68,2,17407,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-15,Wholesale,Wide,4760,10141,13511,36,3,4172,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-14,Crazy discounts,Improvement,2019,14016,12695,127,2,1662,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-14,Electronics,Narrow,16247,64629,62069,964,13,15143,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-14,Lookalike,Broad,17293,84177,123812,427,17,19503,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-14,New items,Presents,1149,4852,5967,30,1,1997,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,Facebook
2021-07-14,New items,Development,1268,13806,5925,144,2,1891,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-14,Wholesale,Interests,1513,3339,7314,97,3,2169,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-14,Wholesale,Wide,6281,8794,10844,165,7,6899,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-14,New items,Development,555,5529,10311,38,2,613,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-14,Promos,Parents,6770,15096,11503,114,2,10337,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-14,Wholesale,Interests,6773,8182,2747,69,2,9129,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-14,Wholesale,Wide,12158,6874,3033,40,2,19043,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-13,Crazy discounts,Improvement,1751,14449,5714,161,6,2487,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-13,Electronics,Narrow,8074,25299,32998,773,1,7570,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-13,Lookalike,Broad,33427,77193,107535,722,4,35276,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-13,New items,Presents,1436,7360,1283,67,1,2062,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,Facebook
2021-07-13,New items,Development,3770,8788,9019,80,3,6467,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-13,Promos,Parents,6784,5927,15474,91,1,14026,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-13,Wholesale,Interests,10726,16945,10901,106,3,12060,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-13,Wholesale,Wide,3823,12838,10998,33,3,3268,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-13,Crazy discounts,Improvement,1928,17543,17065,82,5,1684,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-13,New items,Development,988,4261,1148,33,1,898,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-13,Wholesale,Interests,1431,14102,3116,85,2,1816,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-13,Wholesale,Wide,2098,10523,7422,41,2,1758,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-12,Brand,Reach 2,151,2506,1993,0,0,230,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,Facebook
2021-07-12,Crazy discounts,Improvement,634,5439,15876,71,4,981,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-12,Lookalike,Broad,26031,125100,140016,1410,14,43203,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-12,Lookalike,Broad new,8461,14063,12567,117,3,8328,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-12,New items,Presents,653,3256,3050,34,0,929,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,Facebook
2021-07-12,Promos,Parents,4640,7716,18486,35,1,8790,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-12,Wholesale,Interests,16487,19825,30784,126,6,13683,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-12,Wholesale,Wide,6588,5773,2183,75,4,10619,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-12,Crazy discounts,Improvement,2883,7619,6297,78,1,4129,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-12,Electronics,Narrow,6792,81527,31618,709,3,6741,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-12,New items,Presents,696,2391,2496,11,0,850,utm_source=google&utm_medium=cpc&utm_campaign=presents,Google
2021-07-12,New items,Development,2875,4697,10757,42,1,2461,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-12,Promos,Parents,6668,21713,9748,62,4,6417,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-12,Wholesale,Wide,6125,2499,9031,93,2,6366,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-07-11,Crazy discounts,Improvement,3088,16177,18222,77,4,3367,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-11,Electronics,Narrow,3180,11137,4853,116,4,4482,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-11,Lookalike,Broad new,2811,17251,4313,302,1,3248,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-11,Lookalike,Broad,7599,44150,91381,1522,20,7654,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-11,New items,Development,3848,12588,7746,96,2,2958,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-11,New items,Presents,1293,2915,4827,116,1,1620,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,Facebook
2021-07-11,Promos,Parents,2171,6453,5084,26,1,4444,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-11,Wholesale,Wide,2531,14681,17179,113,3,3122,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-07-11,Wholesale,Interests,8592,10629,8762,177,6,6907,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-11,Crazy discounts,Improvement,2475,2862,11663,47,2,2051,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-11,Electronics,Narrow,9326,22214,24603,210,5,7961,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-11,New items,Presents,1179,4710,2428,109,1,1275,utm_source=google&utm_medium=cpc&utm_campaign=presents,Google
2021-07-11,New items,Development,1742,2302,5110,107,2,2138,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
2021-07-11,Promos,Parents,1356,5387,5140,41,0,1381,utm_source=google&utm_medium=cpc&utm_campaign=discounts,Google
2021-07-11,Wholesale,Interests,11280,7534,19498,124,3,10894,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-07-10,Crazy discounts,Improvement,1936,10161,18294,149,4,3268,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-10,Electronics,Narrow,31183,22984,46903,402,5,43830,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-10,Lookalike,Broad new,2413,9017,15323,193,4,1895,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-07-10,New items,Development,1316,10026,2852,217,2,2259,utm_source=facebook&utm_medium=ppc&utm_campaign=,Facebook
2021-07-10,New items,Presents,1300,3549,4637,133,1,1536,utm_source=facebook&utm_medium=ppc&utm_campaign=presents,Facebook
2021-07-10,Promos,Parents,2160,15796,7418,46,2,2520,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,Facebook
2021-07-10,Wholesale,Interests,3930,12814,18130,135,2,5858,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-07-10,Crazy discounts,Improvement,2224,18336,9672,68,4,3527,utm_source=google&utm_medium=cpc&utm_campaign=nan,Google
